scientific_name,common_name,image_url
Hoplolatilus marcosi,Redback Sand Tilefish,https://inaturalist-open-data.s3.amazonaws.com/photos/338539675/medium.jpg
Hoplolatilus randalli,Blue Green Tilefish,https://static.inaturalist.org/photos/28683870/medium.jpg
Apogon talboti,Flame Cardinalfish,https://inaturalist-open-data.s3.amazonaws.com/photos/347287318/medium.jpg
Fowleria aurita,Crosseye Cardinalfish,https://inaturalist-open-data.s3.amazonaws.com/photos/347290650/medium.jpg
Vieja bifasciata,Twoband Cichlid,https://static.inaturalist.org/photos/661746/medium.jpg
Johnius borneensis,Sharp-toothed Hammer Croaker,https://inaturalist-open-data.s3.amazonaws.com/photos/460430245/medium.jpg
Pelvicachromis pulcher,Rainbow Krib,https://inaturalist-open-data.s3.amazonaws.com/photos/96239419/medium.jpg
Channa ornatipinnis,Ornate Snakehead,https://inaturalist-open-data.s3.amazonaws.com/photos/223936874/medium.jpg
Neolamprologus leleupi,Lemon Cichlid,https://inaturalist-open-data.s3.amazonaws.com/photos/76409363/medium.jpg
Neolamprologus pulcher,Daffodil Cichlid,https://inaturalist-open-data.s3.amazonaws.com/photos/92608147/medium.jpg
Tropheus,Tropheus,https://inaturalist-open-data.s3.amazonaws.com/photos/106522595/medium.jpg
Auchenipterichthys coracoideus,midnight catfish,https://static.inaturalist.org/photos/32226863/medium.jpg
Barilius,Barilius,https://inaturalist-open-data.s3.amazonaws.com/photos/23242818/medium.jpg
Chilodus punctatus,pearl headstander,https://inaturalist-open-data.s3.amazonaws.com/photos/196984654/medium.jpg
Pomadasys unimaculatus,Red-patched Grunter,https://inaturalist-open-data.s3.amazonaws.com/photos/408116274/medium.jpeg
Karalla daura,Goldstripe Ponyfish,https://inaturalist-open-data.s3.amazonaws.com/photos/346325044/medium.jpeg
Nemacheilus saravacensis,Nemacheilus saravacensis,https://static.inaturalist.org/photos/356946467/medium.jpeg
Rogadius patriciae,Blackbanded Flathead,https://inaturalist-open-data.s3.amazonaws.com/photos/429263547/medium.jpg
Encheloclarias curtisoma,Encheloclarias curtisoma,https://static.inaturalist.org/photos/225784800/medium.jpeg
Plicofollis argyropleuron,Longsnout Catfish,https://inaturalist-open-data.s3.amazonaws.com/photos/113638698/medium.jpeg
Satanoperca jurupari,Demon Eartheater,https://inaturalist-open-data.s3.amazonaws.com/photos/11274985/medium.jpg
Rasbora pycnopeza,Rasbora pycnopeza,https://static.inaturalist.org/photos/382178901/medium.jpg
Brachaluteres,Inflator Filefishes,https://inaturalist-open-data.s3.amazonaws.com/photos/5324216/medium.jpg
Neomyxus,Neomyxus,https://inaturalist-open-data.s3.amazonaws.com/photos/272777/medium.jpg
Luciosoma pellegrinii,Luciosoma pellegrinii,https://static.inaturalist.org/photos/382179403/medium.jpg
Pygocentrus,Pygocentrus,https://inaturalist-open-data.s3.amazonaws.com/photos/60768/medium.jpg
Betta uberis,Betta uberis,https://inaturalist-open-data.s3.amazonaws.com/photos/223938955/medium.jpg
Parosphromenus allani,Allan's Licorice Gourami,https://inaturalist-open-data.s3.amazonaws.com/photos/223938199/medium.jpg
Kottelatlimia,Kottelatlimia,https://static.inaturalist.org/photos/179249407/medium.jpeg
Betta enisae,Longfin Betta,https://inaturalist-open-data.s3.amazonaws.com/photos/110682029/medium.jpg
Betta omega,Omega Betta,https://inaturalist-open-data.s3.amazonaws.com/photos/223937930/medium.jpg
Betta patoti,Tiger Betta,https://inaturalist-open-data.s3.amazonaws.com/photos/223937715/medium.jpg
Pangasius nasutus,Pangasius nasutus,
Cichla melaniae,Xingu Peacock Bass,https://inaturalist-open-data.s3.amazonaws.com/photos/220641433/medium.jpeg
Parachromis friedrichsthalii,Yellowjacket Cichlid,https://inaturalist-open-data.s3.amazonaws.com/photos/12351173/medium.jpg
Mesonauta festivus,Festive Cichlid,https://inaturalist-open-data.s3.amazonaws.com/photos/19358884/medium.jpg
Maskaheros argenteus,White Cichlid,https://inaturalist-open-data.s3.amazonaws.com/photos/195051220/medium.jpg
Malayochela maassi,Malayochela maassi,https://inaturalist-open-data.s3.amazonaws.com/photos/224954695/medium.jpg
Clarias meladerma,Blackskin Catfish,https://inaturalist-open-data.s3.amazonaws.com/photos/336864759/medium.jpg
Neolissochilus longipinnis,Neolissochilus longipinnis,https://static.inaturalist.org/photos/258502668/medium.jpeg
Anguilla reinhardtii,Australian Long-finned Eel,https://inaturalist-open-data.s3.amazonaws.com/photos/5367819/medium.jpg
Betta cracens,Clownface Betta,https://inaturalist-open-data.s3.amazonaws.com/photos/401028129/medium.jpeg
Scorpaenodes varipinnis,Blotchfin scorpionfish,https://inaturalist-open-data.s3.amazonaws.com/photos/218198/medium.jpg
Gymnothorax annulatus,Ringed Moray,https://inaturalist-open-data.s3.amazonaws.com/photos/18033179/medium.jpg
Platybelone platyura,Bennett's Needlefish,https://inaturalist-open-data.s3.amazonaws.com/photos/384656569/medium.jpg
Chaetodon pelewensis × punctatofasciatus,Dot-and-dash × Spotbanded Butterflyfish,https://static.inaturalist.org/photos/297657942/medium.jpg
Atrosalarias hosokawai,Hosokawa's Coral Blenny,https://inaturalist-open-data.s3.amazonaws.com/photos/38497680/medium.jpg
Echelus uropterus,Finned Worm Eel,https://inaturalist-open-data.s3.amazonaws.com/photos/172274387/medium.jpg
Nemacheilus kapuasensis,Nemacheilus kapuasensis,
Trimma marinae,Trimma marinae,https://inaturalist-open-data.s3.amazonaws.com/photos/386942907/medium.jpg
Gymnapogon urospilotus,Tailspot Cardinalfish,https://inaturalist-open-data.s3.amazonaws.com/photos/59527735/medium.jpg
Scortum,Scortum,https://inaturalist-open-data.s3.amazonaws.com/photos/5351879/medium.jpg
Gymnothorax davidsmithi,Flores Mud Moray,https://inaturalist-open-data.s3.amazonaws.com/photos/238004118/medium.jpg
Echidna,Echidna Morays,https://inaturalist-open-data.s3.amazonaws.com/photos/22677088/medium.jpg
Microphis brachyurus,Short-tailed Pipefish,https://inaturalist-open-data.s3.amazonaws.com/photos/456968187/medium.jpeg
Stiphodon aureofuscus,Stiphodon aureofuscus,https://inaturalist-open-data.s3.amazonaws.com/photos/460581689/medium.jpg
Sicyopus auxilimentus,Sicyopus auxilimentus,https://inaturalist-open-data.s3.amazonaws.com/photos/460125699/medium.jpeg
Centropyge abei,Abe's Angelfish,https://static.inaturalist.org/photos/280207644/medium.jpg
Bryaninops earlei,Sea Pen Goby,https://inaturalist-open-data.s3.amazonaws.com/photos/260538230/medium.jpg
Ocyurus chrysurus,Yellowtail Snapper,https://inaturalist-open-data.s3.amazonaws.com/photos/151931476/medium.jpg
Lachnolaimus maximus,Hogfish,https://inaturalist-open-data.s3.amazonaws.com/photos/124637/medium.jpg
Caranx caballus,Green Jack,https://inaturalist-open-data.s3.amazonaws.com/photos/59025993/medium.jpeg
Acipenser transmontanus,White Sturgeon,https://inaturalist-open-data.s3.amazonaws.com/photos/110158308/medium.jpg
Argyrosomus japonicus,Mulloway,https://inaturalist-open-data.s3.amazonaws.com/photos/401352232/medium.jpg
Exodon paradoxus,Bucktooth Tetra,https://inaturalist-open-data.s3.amazonaws.com/photos/15538417/medium.jpg
Distichodus sexfasciatus,Six-banded Distichodus,https://inaturalist-open-data.s3.amazonaws.com/photos/5887201/medium.jpeg
Choeroichthys sculptus,Sculptured Pipefish,https://inaturalist-open-data.s3.amazonaws.com/photos/101179555/medium.jpg
Scomberomorus semifasciatus,Grey Mackerel,https://inaturalist-open-data.s3.amazonaws.com/photos/204515025/medium.png
Myrichthys paleracio,Whitenose Snake Eel,https://inaturalist-open-data.s3.amazonaws.com/photos/175704463/medium.jpg
Gastromyzon cranbrooki,Gastromyzon cranbrooki,https://static.inaturalist.org/photos/247634882/medium.jpg
Pterocryptis,Pterocryptis,https://inaturalist-open-data.s3.amazonaws.com/photos/2270817/medium.jpg
Etroplus canarensis,Canara Pearlspot,https://inaturalist-open-data.s3.amazonaws.com/photos/153018815/medium.jpg
Alestopetersius brichardi,Brichard's Tetra,https://inaturalist-open-data.s3.amazonaws.com/photos/239039354/medium.jpeg
Datnioides campbelli,New Guinea Tiger Perch,https://inaturalist-open-data.s3.amazonaws.com/photos/239039041/medium.jpeg
Epiplatys annulatus,Banded Panchax,https://inaturalist-open-data.s3.amazonaws.com/photos/347324178/medium.jpeg
Hemiarius stormii,Hemiarius stormii,https://inaturalist-open-data.s3.amazonaws.com/photos/239039173/medium.jpeg
Channa argus,Northern Snakehead,https://inaturalist-open-data.s3.amazonaws.com/photos/67102053/medium.jpg
Metynnis hypsauchen,Plain Metynnis,https://inaturalist-open-data.s3.amazonaws.com/photos/29618282/medium.jpg
Distichodus fasciolatus,Distichodus fasciolatus,https://inaturalist-open-data.s3.amazonaws.com/photos/150009827/medium.jpeg
Brochis multiradiatus,Hognose Brochis,https://inaturalist-open-data.s3.amazonaws.com/photos/76419686/medium.jpg
Esox lucius,Northern Pike,https://inaturalist-open-data.s3.amazonaws.com/photos/486754787/medium.jpg
Hephaestus lineatus,Lined Grunter,
Hypselobarbus jerdoni,Jerdon's Carp,https://inaturalist-open-data.s3.amazonaws.com/photos/103123520/medium.jpeg
Platydoras costatus,Raphael catfish,https://static.inaturalist.org/photos/101782983/medium.jpg
Hyphessobrycon axelrodi,calypso tetra,https://static.inaturalist.org/photos/105293365/medium.jpg
Herklotsichthys dispilonotus,Blacksaddle Herring,https://inaturalist-open-data.s3.amazonaws.com/photos/339024213/medium.jpg
Betta falx,Sumatra Betta,https://inaturalist-open-data.s3.amazonaws.com/photos/402788616/medium.jpeg
Synodontis nigriventris,Upside-down Catfish,https://inaturalist-open-data.s3.amazonaws.com/photos/926956/medium.jpg
Neoarius berneyi,Highfin Catfish,https://inaturalist-open-data.s3.amazonaws.com/photos/239003986/medium.jpg
Spinibarbichthys denticulatus,Phoenix Barb,https://inaturalist-open-data.s3.amazonaws.com/photos/253468250/medium.jpeg
Kryptopterus minor,Ghost Catfish,https://static.inaturalist.org/photos/244341464/medium.jpeg
Pseudomystus stenomus,Pseudomystus stenomus,https://static.inaturalist.org/photos/244341729/medium.jpeg
Breitensteinia insignis,Breitensteinia insignis,https://static.inaturalist.org/photos/244341564/medium.jpeg
Betta akarensis,Akar Betta,https://static.inaturalist.org/photos/92542938/medium.jpg
Homalopterula heterolepis,Homalopterula heterolepis,https://inaturalist-open-data.s3.amazonaws.com/photos/255865443/medium.jpeg
Paracaesio,Paracaesio,https://inaturalist-open-data.s3.amazonaws.com/photos/13836291/medium.jpeg
Amblycirrhitus bimacula,Twinspot Hawkfish,https://inaturalist-open-data.s3.amazonaws.com/photos/59769014/medium.jpg
Cercamia,Cercamia,https://inaturalist-open-data.s3.amazonaws.com/photos/5567844/medium.jpg
Pseudeutropius brachypopterus,Pseudeutropius brachypopterus,https://inaturalist-open-data.s3.amazonaws.com/photos/311576347/medium.jpg
Synchiropus stellatus,Starry Dragonet,https://inaturalist-open-data.s3.amazonaws.com/photos/285191549/medium.jpg
Rasbora jacobsoni,Rasbora jacobsoni,https://inaturalist-open-data.s3.amazonaws.com/photos/241947930/medium.jpeg
Helotes sexlineatus,Helotes sexlineatus,https://inaturalist-open-data.s3.amazonaws.com/photos/33649425/medium.jpg
Bunaka gyrinoides,Greenback Gudgeon,https://inaturalist-open-data.s3.amazonaws.com/photos/28509035/medium.jpg
Plicofollis nella,Shieldhead Catfish,https://inaturalist-open-data.s3.amazonaws.com/photos/408115657/medium.jpeg
Typhlachirus,Typhlachirus,https://static.inaturalist.org/photos/92232768/medium.jpg
Pangio cuneovirgata,Pangio cuneovirgata,https://static.inaturalist.org/photos/248960236/medium.jpeg
Cryptocentroides insignis,Insignia Prawn-goby,https://inaturalist-open-data.s3.amazonaws.com/photos/385829577/medium.jpg
Desmopuntius trifasciatus,Desmopuntius trifasciatus,https://inaturalist-open-data.s3.amazonaws.com/photos/424732785/medium.jpg
Chanos,Chanos,https://inaturalist-open-data.s3.amazonaws.com/photos/9284/medium.jpg
Puntigrus anchisporus,Puntigrus anchisporus,https://static.inaturalist.org/photos/248188513/medium.jpeg
Bihunichthys monopteroides,Bihunichthys monopteroides,https://static.inaturalist.org/photos/248105869/medium.jpeg
Chrysochir aurea,Yellowfin croaker,https://inaturalist-open-data.s3.amazonaws.com/photos/351918318/medium.jpg
Stolephorus indicus,Indian Anchovy,https://inaturalist-open-data.s3.amazonaws.com/photos/342694630/medium.jpg
Anguilla japonica,Japanese Eel,https://inaturalist-open-data.s3.amazonaws.com/photos/141182070/medium.jpg
Paracrossochilus,Paracrossochilus,https://static.inaturalist.org/photos/330183525/medium.jpeg
Bolbometopon,Bolbometopon,https://inaturalist-open-data.s3.amazonaws.com/photos/78276/medium.jpg
Ellopostoma megalomycter,Ellopostoma megalomycter,https://static.inaturalist.org/photos/247427451/medium.jpeg
Gymnochanda,Gymnochanda,https://static.inaturalist.org/photos/247208813/medium.jpeg
Ctenogobius,Ctenogobius,https://inaturalist-open-data.s3.amazonaws.com/photos/218334504/medium.jpeg
Naso mcdadei,Squarenose Unicornfish,https://inaturalist-open-data.s3.amazonaws.com/photos/14753275/medium.jpg
Parapriacanthus dispar,Deep Bullseye,https://static.inaturalist.org/photos/5794428/medium.jpg
Dermogenys orientalis,Dermogenys orientalis,https://static.inaturalist.org/photos/257102982/medium.jpeg
Betta dimidiata,Dwarf Mouthbrooder,https://inaturalist-open-data.s3.amazonaws.com/photos/17502802/medium.jpg
Haludaria fasciata,Ember Barb,https://inaturalist-open-data.s3.amazonaws.com/photos/66285998/medium.jpg
Lobocheilos ixocheilos,Lobocheilos ixocheilos,https://static.inaturalist.org/photos/256206662/medium.jpeg
Trachycorystes trachycorystes,Black Catfish,https://inaturalist-open-data.s3.amazonaws.com/photos/204988738/medium.jpg
Phenacostethus,Phenacostethus,https://static.inaturalist.org/photos/3687656/medium.jpg
Hepsetus,Hepsetus,https://inaturalist-open-data.s3.amazonaws.com/photos/34271844/medium.jpeg
Neolissochilus sumatranus,Large-scaled Barb,
Pangio shelfordii,Shelford's loach,https://inaturalist-open-data.s3.amazonaws.com/photos/311270091/medium.jpg
Pterotolithus maculatus,Blotched Tigertooth Croaker,https://static.inaturalist.org/photos/431160684/medium.jpg
Panna,Panna,https://inaturalist-open-data.s3.amazonaws.com/photos/411263310/medium.jpeg
Panna perarmata,Panna perarmata,https://inaturalist-open-data.s3.amazonaws.com/photos/411263310/medium.jpeg
Proteracanthus sarissophorus,Spinyfin spadefish,https://static.inaturalist.org/photos/411643765/medium.jpg
Anchoa mitchilli,Bay Anchovy,https://inaturalist-open-data.s3.amazonaws.com/photos/187339878/medium.jpg
Parakysis verrucosus,Parakysis verrucosus,https://static.inaturalist.org/photos/252492680/medium.jpeg
Protomyzon,Protomyzon,https://inaturalist-open-data.s3.amazonaws.com/photos/157701168/medium.jpg
Kryptopterus cryptopterus,Blue Sheatfish,https://inaturalist-open-data.s3.amazonaws.com/photos/112998250/medium.jpeg
Eugnathogobius variegatus,Eugnathogobius variegatus,https://inaturalist-open-data.s3.amazonaws.com/photos/317294254/medium.jpg
Osteochilus flavicauda,Osteochilus flavicauda,https://inaturalist-open-data.s3.amazonaws.com/photos/251814968/medium.jpg
Leiocassis poeciloptera,Leiocassis poeciloptera,https://inaturalist-open-data.s3.amazonaws.com/photos/251815105/medium.jpg
Eugnathogobius illotus,Eugnathogobius illotus,https://inaturalist-open-data.s3.amazonaws.com/photos/348255356/medium.jpg
Pangio malayana,Pangio malayana,https://inaturalist-open-data.s3.amazonaws.com/photos/251816967/medium.jpg
Vaillantella maassi,Forktail Loach,https://inaturalist-open-data.s3.amazonaws.com/photos/251818259/medium.jpg
Barbucca diabolica,Fire-eyed loach,https://inaturalist-open-data.s3.amazonaws.com/photos/179089586/medium.png
Macrognathus tapirus,Macrognathus tapirus,https://inaturalist-open-data.s3.amazonaws.com/photos/338166063/medium.jpeg
Nomorhamphus versicolor,Nomorhamphus versicolor,https://inaturalist-open-data.s3.amazonaws.com/photos/354551157/medium.jpg
Achiroides melanorhynchus,Achiroides melanorhynchus,https://inaturalist-open-data.s3.amazonaws.com/photos/251681210/medium.jpg
Barbodes dunckeri,Bigspot Barb,https://inaturalist-open-data.s3.amazonaws.com/photos/251680934/medium.jpg
Parosphromenus alfredi,Alfred's Licorice Gourami,https://inaturalist-open-data.s3.amazonaws.com/photos/323274169/medium.jpg
Betta tomi,Tomi Mouthbrooder,https://inaturalist-open-data.s3.amazonaws.com/photos/251537072/medium.jpg
Parosphromenus nagyi,Nagy's Licorice Gourami,https://inaturalist-open-data.s3.amazonaws.com/photos/251537181/medium.jpg
Ambassis marianus,Estuary Glassfish,https://inaturalist-open-data.s3.amazonaws.com/photos/11280896/medium.jpg
Hemigrammus copei,Orangetip Tetra,https://inaturalist-open-data.s3.amazonaws.com/photos/223083489/medium.jpg
Iguanodectes adujai,redline tetra,
Cichla intermedia,Royal Peacock Bass,https://inaturalist-open-data.s3.amazonaws.com/photos/111028239/medium.jpg
Oxygaster,Oxygaster,https://inaturalist-open-data.s3.amazonaws.com/photos/90738154/medium.jpeg
Parablennius tasmanianus,Tasmanian Blenny,https://inaturalist-open-data.s3.amazonaws.com/photos/457434842/medium.jpg
Hilsa,Hilsa,https://inaturalist-open-data.s3.amazonaws.com/photos/15710484/medium.jpg
Scomberomorus koreanus,Korean Seerfish,https://inaturalist-open-data.s3.amazonaws.com/photos/17759112/medium.gif
Gladiogobius ensifer,Gladiogobius ensifer,https://inaturalist-open-data.s3.amazonaws.com/photos/341432213/medium.jpg
Macrodontogobius wilburi,Wilbur's Goby,https://inaturalist-open-data.s3.amazonaws.com/photos/240503988/medium.jpg
Marcusenius,Bulldogs,https://inaturalist-open-data.s3.amazonaws.com/photos/49582832/medium.jpg
Parachanna obscura,Obscure Snakehead,https://inaturalist-open-data.s3.amazonaws.com/photos/98853017/medium.jpg
Silhouettea evanida,Vanishing Silhouette Goby,https://inaturalist-open-data.s3.amazonaws.com/photos/443228373/medium.jpeg
Gerres shima,Banded Silverbiddy,https://inaturalist-open-data.s3.amazonaws.com/photos/410141522/medium.jpeg
Doboatherina valenciennei,Doboatherina valenciennei,https://inaturalist-open-data.s3.amazonaws.com/photos/4293053/medium.jpeg
